First Name,Last Name,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,GameID,Link,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Season,Total Yards,Total TDs,Year,PlayerID,NameConcat,First Year,Last Year,Opponent,Score,Fantasy,Team Fantasy
Brett,Robin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,0.0,0.0,-2.0,2.0,18.0,0.0,11.0,oklahoma_texas_10_6_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/100601.htm,2001-10-06,texas,oklahoma,3.0,14.0,Loss,2001,16.0,0.0,2001,006633,BrettRobin,2000,2003,oklahoma,Loss 3-14,2.6,0.8
Bo,Scaife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.0,0.0,25.0,oklahoma_texas_10_6_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/100601.htm,2001-10-06,texas,oklahoma,3.0,14.0,Loss,2001,48.0,0.0,2001,006535,BoScaife,1999,2004,oklahoma,Loss 3-14,6.800000000000001,2.0
,Game,24.0,42.0,4.0,198.0,0.0,25.0,5.0,25.0,59.0,32.0,27.0,0.0,11.0,1.1,24.0,198.0,0.0,25.0,oklahoma_texas_10_6_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/100601.htm,2001-10-06,texas,oklahoma,3.0,14.0,Loss,2001,423.0,0.0,2001,000000,Game,,,oklahoma,Loss 3-14,34.42,14.620000000000001
Sloan,Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,6.0,oklahoma_texas_10_6_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/100601.htm,2001-10-06,texas,oklahoma,3.0,14.0,Loss,2001,11.0,0.0,2001,006608,SloanThomas,2000,2003,oklahoma,Loss 3-14,2.1,1.0
Brock,Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,oklahoma_texas_10_6_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/100601.htm,2001-10-06,texas,oklahoma,3.0,14.0,Loss,2001,3.0,0.0,2001,006630,BrockEdwards,2000,2003,oklahoma,Loss 3-14,0.8,0.5
Mike,Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,oklahoma_texas_10_6_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/100601.htm,2001-10-06,texas,oklahoma,3.0,14.0,Loss,2001,1.0,0.0,2001,006439,MikeJones,1999,2001,oklahoma,Loss 3-14,0.6,0.5
Roy,Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,64.0,0.0,23.0,oklahoma_texas_10_6_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/100601.htm,2001-10-06,texas,oklahoma,3.0,14.0,Loss,2001,64.0,0.0,2001,006609,RoyWilliams,2000,2003,oklahoma,Loss 3-14,8.9,2.5
Chris,Simms,24.0,42.0,4.0,198.0,0.0,25.0,5.0,8.0,13.0,29.0,-16.0,0.0,11.0,-2.0,0.0,0.0,0.0,0.0,oklahoma_texas_10_6_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/100601.htm,2001-10-06,texas,oklahoma,3.0,14.0,Loss,2001,182.0,0.0,2001,006444,ChrisSimms,1999,2002,oklahoma,Loss 3-14,-1.6800000000000002,-1.6800000000000002
B.J.,Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,14.0,oklahoma_texas_10_6_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/100601.htm,2001-10-06,texas,oklahoma,3.0,14.0,Loss,2001,23.0,0.0,2001,006605,B.J.Johnson,2000,2003,oklahoma,Loss 3-14,4.800000000000001,2.5
Brett,Robin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,24.0,0.0,21.0,texas_oklahomastate_10_13_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/101301.htm,2001-10-13,oklahoma state,texas,17.0,45.0,Win,2001,26.0,0.0,2001,006633,BrettRobin,2000,2003,oklahoma state,Win 17-45,3.6000000000000005,1.2
Tony,Jeffery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,4.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,texas_oklahomastate_10_13_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/101301.htm,2001-10-13,oklahoma state,texas,17.0,45.0,Win,2001,4.0,0.0,2001,006775,TonyJeffery,2001,2004,oklahoma state,Win 17-45,0.4,0.4
,Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,texas_oklahomastate_10_13_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/101301.htm,2001-10-13,oklahoma state,texas,17.0,45.0,Win,2001,-1.0,0.0,2001,000000,Team,,,oklahoma state,Win 17-45,-0.1,-0.1
Chris,Simms,18.0,30.0,1.0,235.0,5.0,27.0,1.0,4.0,6.0,7.0,-1.0,1.0,5.0,-0.2,0.0,0.0,0.0,0.0,texas_oklahomastate_10_13_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/101301.htm,2001-10-13,oklahoma state,texas,17.0,45.0,Win,2001,234.0,6.0,2001,006444,ChrisSimms,1999,2002,oklahoma state,Win 17-45,43.3,43.3
Major,Applewhite,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_oklahomastate_10_13_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/101301.htm,2001-10-13,oklahoma state,texas,17.0,45.0,Win,2001,3.0,0.0,2001,006358,MajorApplewhite,1998,2001,oklahoma state,Win 17-45,0.12,0.12
,Game,19.0,31.0,1.0,238.0,5.0,27.0,1.0,52.0,256.0,15.0,241.0,1.0,25.0,4.6,19.0,238.0,5.0,27.0,texas_oklahomastate_10_13_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/101301.htm,2001-10-13,oklahoma state,texas,17.0,45.0,Win,2001,717.0,11.0,2001,000000,Game,,,oklahoma state,Win 17-45,130.92000000000002,77.12
Sloan,Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,82.0,2.0,27.0,texas_oklahomastate_10_13_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/101301.htm,2001-10-13,oklahoma state,texas,17.0,45.0,Win,2001,82.0,2.0,2001,006608,SloanThomas,2000,2003,oklahoma state,Win 17-45,23.200000000000003,3.0
Cedric,Benson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,136.0,5.0,131.0,0.0,13.0,4.2,1.0,-1.0,0.0,0.0,texas_oklahomastate_10_13_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/101301.htm,2001-10-13,oklahoma state,texas,17.0,45.0,Win,2001,130.0,0.0,2001,006747,CedricBenson,2001,2004,oklahoma state,Win 17-45,13.500000000000002,13.600000000000001
Brock,Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,1.0,27.0,texas_oklahomastate_10_13_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/101301.htm,2001-10-13,oklahoma state,texas,17.0,45.0,Win,2001,27.0,1.0,2001,006630,BrockEdwards,2000,2003,oklahoma state,Win 17-45,9.2,0.5
Bo,Scaife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,23.0,texas_oklahomastate_10_13_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/101301.htm,2001-10-13,oklahoma state,texas,17.0,45.0,Win,2001,23.0,0.0,2001,006535,BoScaife,1999,2004,oklahoma state,Win 17-45,2.8000000000000003,0.5
Kyle,Shanahan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,21.0,texas_oklahomastate_10_13_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/101301.htm,2001-10-13,oklahoma state,texas,17.0,45.0,Win,2001,21.0,0.0,2001,006776,KyleShanahan,2001,2002,oklahoma state,Win 17-45,2.6,0.5
Ivan,Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,70.0,0.0,70.0,0.0,25.0,7.8,0.0,0.0,0.0,0.0,texas_oklahomastate_10_13_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/101301.htm,2001-10-13,oklahoma state,texas,17.0,45.0,Win,2001,70.0,0.0,2001,006596,IvanWilliams,2000,2003,oklahoma state,Win 17-45,7.0,7.0
Roy,Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,19.0,0.0,19.0,19.0,5.0,43.0,2.0,16.0,texas_oklahomastate_10_13_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/101301.htm,2001-10-13,oklahoma state,texas,17.0,45.0,Win,2001,62.0,2.0,2001,006609,RoyWilliams,2000,2003,oklahoma state,Win 17-45,20.7,4.4
Sneezy,Beltran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,17.0,0.0,9.0,5.7,0.0,0.0,0.0,0.0,texas_oklahomastate_10_13_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/101301.htm,2001-10-13,oklahoma state,texas,17.0,45.0,Win,2001,17.0,0.0,2001,006795,SneezyBeltran,2001,2001,oklahoma state,Win 17-45,1.7000000000000002,1.7000000000000002
B.J.,Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,12.0,texas_oklahomastate_10_13_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/101301.htm,2001-10-13,oklahoma state,texas,17.0,45.0,Win,2001,19.0,0.0,2001,006605,B.J.Johnson,2000,2003,oklahoma state,Win 17-45,2.9000000000000004,1.0
Kyle,Shanahan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,15.0,colorado_texas_10_20_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102001.htm,2001-10-20,texas,colorado,41.0,7.0,Win,2001,26.0,0.0,2001,006776,KyleShanahan,2001,2002,colorado,Win 41-7,4.1,1.5
Will,Matthews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,colorado_texas_10_20_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102001.htm,2001-10-20,texas,colorado,41.0,7.0,Win,2001,4.0,0.0,2001,006824,WillMatthews,2001,2004,colorado,Win 41-7,0.9,0.5
Bo,Scaife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,colorado_texas_10_20_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102001.htm,2001-10-20,texas,colorado,41.0,7.0,Win,2001,7.0,0.0,2001,006535,BoScaife,1999,2004,colorado,Win 41-7,1.2000000000000002,0.5
Sloan,Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,63.0,2.0,29.0,colorado_texas_10_20_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102001.htm,2001-10-20,texas,colorado,41.0,7.0,Win,2001,63.0,2.0,2001,006608,SloanThomas,2000,2003,colorado,Win 41-7,19.8,1.5
Matt,Trissel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,colorado_texas_10_20_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102001.htm,2001-10-20,texas,colorado,41.0,7.0,Win,2001,3.0,0.0,2001,006631,MattTrissel,2000,2002,colorado,Win 41-7,0.8,0.5
Victor,Ike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,-3.0,0.0,0.0,-1.0,1.0,5.0,0.0,5.0,colorado_texas_10_20_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102001.htm,2001-10-20,texas,colorado,41.0,7.0,Win,2001,2.0,0.0,2001,006437,VictorIke,1999,2001,colorado,Win 41-7,0.7,0.19999999999999996
,Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,colorado_texas_10_20_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102001.htm,2001-10-20,texas,colorado,41.0,7.0,Win,2001,-2.0,0.0,2001,000000,Team,,,colorado,Win 41-7,-0.2,-0.2
Tony,Jeffery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,colorado_texas_10_20_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102001.htm,2001-10-20,texas,colorado,41.0,7.0,Win,2001,7.0,0.0,2001,006775,TonyJeffery,2001,2004,colorado,Win 41-7,0.7000000000000001,0.7000000000000001
Chance,Mock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,10.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,colorado_texas_10_20_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102001.htm,2001-10-20,texas,colorado,41.0,7.0,Win,2001,10.0,0.0,2001,006763,ChanceMock,2001,2004,colorado,Win 41-7,1.0,1.0
B.J.,Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,0.0,46.0,0.0,35.0,23.0,4.0,52.0,0.0,22.0,colorado_texas_10_20_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102001.htm,2001-10-20,texas,colorado,41.0,7.0,Win,2001,98.0,0.0,2001,006605,B.J.Johnson,2000,2003,colorado,Win 41-7,11.8,6.6000000000000005
Cedric,Benson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,100.0,0.0,100.0,2.0,14.0,4.3,3.0,59.0,0.0,40.0,colorado_texas_10_20_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102001.htm,2001-10-20,texas,colorado,41.0,7.0,Win,2001,159.0,2.0,2001,006747,CedricBenson,2001,2004,colorado,Win 41-7,29.4,23.5
,Game,21.0,33.0,0.0,264.0,3.0,40.0,2.0,40.0,185.0,24.0,161.0,2.0,35.0,4.0,21.0,264.0,3.0,40.0,colorado_texas_10_20_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102001.htm,2001-10-20,texas,colorado,41.0,7.0,Win,2001,689.0,8.0,2001,000000,Game,,,colorado,Win 41-7,111.56,67.16
Major,Applewhite,4.0,5.0,0.0,30.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,colorado_texas_10_20_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102001.htm,2001-10-20,texas,colorado,41.0,7.0,Win,2001,30.0,0.0,2001,006358,MajorApplewhite,1998,2001,colorado,Win 41-7,1.2,1.2
Chris,Simms,17.0,28.0,0.0,234.0,3.0,40.0,2.0,5.0,13.0,16.0,-3.0,0.0,9.0,-0.6,0.0,0.0,0.0,0.0,colorado_texas_10_20_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102001.htm,2001-10-20,texas,colorado,41.0,7.0,Win,2001,231.0,3.0,2001,006444,ChrisSimms,1999,2002,colorado,Win 41-7,27.06,27.06
Roy,Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,1.0,29.0,colorado_texas_10_20_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102001.htm,2001-10-20,texas,colorado,41.0,7.0,Win,2001,45.0,1.0,2001,006609,RoyWilliams,2000,2003,colorado,Win 41-7,12.5,2.0
Ivan,Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,6.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,colorado_texas_10_20_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102001.htm,2001-10-20,texas,colorado,41.0,7.0,Win,2001,6.0,0.0,2001,006596,IvanWilliams,2000,2003,colorado,Win 41-7,0.6000000000000001,0.6000000000000001
,Game,24.0,30.0,0.0,229.0,4.0,39.0,0.0,46.0,214.0,22.0,192.0,1.0,20.0,4.2,24.0,229.0,4.0,39.0,texas_missouri_10_27_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102701.htm,2001-10-27,missouri,texas,16.0,35.0,Win,2001,650.0,9.0,2001,000000,Game,,,missouri,Win 16-35,117.26,70.36
Chris,Simms,24.0,30.0,0.0,229.0,4.0,39.0,0.0,9.0,36.0,9.0,27.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,texas_missouri_10_27_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102701.htm,2001-10-27,missouri,texas,16.0,35.0,Win,2001,256.0,5.0,2001,006444,ChrisSimms,1999,2002,missouri,Win 16-35,41.86,41.86
Cedric,Benson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,160.0,3.0,157.0,0.0,20.0,5.1,4.0,4.0,0.0,5.0,texas_missouri_10_27_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102701.htm,2001-10-27,missouri,texas,16.0,35.0,Win,2001,161.0,0.0,2001,006747,CedricBenson,2001,2004,missouri,Win 16-35,18.1,17.700000000000003
Victor,Ike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,texas_missouri_10_27_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102701.htm,2001-10-27,missouri,texas,16.0,35.0,Win,2001,7.0,0.0,2001,006437,VictorIke,1999,2001,missouri,Win 16-35,0.7000000000000001,0.7000000000000001
Brock,Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,7.0,texas_missouri_10_27_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102701.htm,2001-10-27,missouri,texas,16.0,35.0,Win,2001,10.0,1.0,2001,006630,BrockEdwards,2000,2003,missouri,Win 16-35,8.0,1.0
Brett,Robin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,72.0,1.0,39.0,texas_missouri_10_27_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102701.htm,2001-10-27,missouri,texas,16.0,35.0,Win,2001,72.0,1.0,2001,006633,BrettRobin,2000,2003,missouri,Win 16-35,14.7,1.5
Bo,Scaife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,73.0,0.0,28.0,texas_missouri_10_27_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102701.htm,2001-10-27,missouri,texas,16.0,35.0,Win,2001,73.0,0.0,2001,006535,BoScaife,1999,2004,missouri,Win 16-35,9.8,2.5
Roy,Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,-9.0,0.0,0.0,-9.0,5.0,34.0,1.0,10.0,texas_missouri_10_27_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102701.htm,2001-10-27,missouri,texas,16.0,35.0,Win,2001,25.0,1.0,2001,006609,RoyWilliams,2000,2003,missouri,Win 16-35,11.0,1.6
,Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,texas_missouri_10_27_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102701.htm,2001-10-27,missouri,texas,16.0,35.0,Win,2001,-1.0,0.0,2001,000000,Team,,,missouri,Win 16-35,-0.1,-0.1
Beau,Trahan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,texas_missouri_10_27_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102701.htm,2001-10-27,missouri,texas,16.0,35.0,Win,2001,2.0,0.0,2001,006457,BeauTrahan,1999,2002,missouri,Win 16-35,0.2,0.2
Tony,Jeffery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,4.0,4.0,1.0,13.0,0.0,13.0,texas_missouri_10_27_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102701.htm,2001-10-27,missouri,texas,16.0,35.0,Win,2001,17.0,0.0,2001,006775,TonyJeffery,2001,2004,missouri,Win 16-35,2.2,0.9
B.J.,Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,5.0,5.0,4.0,23.0,1.0,9.0,texas_missouri_10_27_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/102701.htm,2001-10-27,missouri,texas,16.0,35.0,Win,2001,28.0,1.0,2001,006605,B.J.Johnson,2000,2003,missouri,Win 16-35,10.8,2.5
Major,Applewhite,2.0,3.0,0.0,5.0,0.0,7.0,1.0,1.0,0.0,6.0,-6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,texas_baylor_11_3_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/110301.htm,2001-11-03,baylor,texas,10.0,49.0,Win,2001,-1.0,0.0,2001,006358,MajorApplewhite,1998,2001,baylor,Win 10-49,-0.4000000000000001,-0.4000000000000001
,Game,17.0,32.0,1.0,276.0,2.0,46.0,3.0,42.0,152.0,22.0,130.0,4.0,13.0,3.1,17.0,276.0,2.0,46.0,texas_baylor_11_3_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/110301.htm,2001-11-03,baylor,texas,10.0,49.0,Win,2001,682.0,8.0,2001,000000,Game,,,baylor,Win 10-49,106.13999999999999,66.53999999999999
Cedric,Benson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,113.0,5.0,108.0,2.0,13.0,4.2,4.0,33.0,0.0,15.0,texas_baylor_11_3_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/110301.htm,2001-11-03,baylor,texas,10.0,49.0,Win,2001,141.0,2.0,2001,006747,CedricBenson,2001,2004,baylor,Win 10-49,28.1,24.8
Victor,Ike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,0.0,6.0,3.7,2.0,5.0,0.0,7.0,texas_baylor_11_3_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/110301.htm,2001-11-03,baylor,texas,10.0,49.0,Win,2001,16.0,0.0,2001,006437,VictorIke,1999,2001,baylor,Win 10-49,2.6,2.1
Tony,Jeffery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,texas_baylor_11_3_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/110301.htm,2001-11-03,baylor,texas,10.0,49.0,Win,2001,7.0,0.0,2001,006775,TonyJeffery,2001,2004,baylor,Win 10-49,0.7000000000000001,0.7000000000000001
Ivan,Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,4.0,3.5,0.0,0.0,0.0,0.0,texas_baylor_11_3_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/110301.htm,2001-11-03,baylor,texas,10.0,49.0,Win,2001,7.0,0.0,2001,006596,IvanWilliams,2000,2003,baylor,Win 10-49,0.7000000000000001,0.7000000000000001
Chris,Simms,15.0,29.0,1.0,271.0,2.0,46.0,2.0,3.0,1.0,10.0,-9.0,1.0,1.0,-3.0,0.0,0.0,0.0,0.0,texas_baylor_11_3_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/110301.htm,2001-11-03,baylor,texas,10.0,49.0,Win,2001,262.0,3.0,2001,006444,ChrisSimms,1999,2002,baylor,Win 10-49,25.94,25.94
B.J.,Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,3.0,2.0,25.0,0.0,21.0,texas_baylor_11_3_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/110301.htm,2001-11-03,baylor,texas,10.0,49.0,Win,2001,28.0,0.0,2001,006605,B.J.Johnson,2000,2003,baylor,Win 10-49,3.8,1.3
Will,Matthews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,texas_baylor_11_3_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/110301.htm,2001-11-03,baylor,texas,10.0,49.0,Win,2001,2.0,0.0,2001,006824,WillMatthews,2001,2004,baylor,Win 10-49,0.2,0.2
Brett,Robin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,texas_baylor_11_3_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/110301.htm,2001-11-03,baylor,texas,10.0,49.0,Win,2001,2.0,1.0,2001,006633,BrettRobin,2000,2003,baylor,Win 10-49,6.2,6.2
,Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,texas_baylor_11_3_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/110301.htm,2001-11-03,baylor,texas,10.0,49.0,Win,2001,-1.0,0.0,2001,000000,Team,,,baylor,Win 10-49,-0.1,-0.1
Roy,Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,147.0,1.0,46.0,texas_baylor_11_3_2001,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/01/110301.htm,2001-11-03,baylor,texas,10.0,49.0,Win,2001,147.0,1.0,2001,006609,RoyWilliams,2000,2003,baylor,Win 10-49,23.700000000000003,3.0
